particle,fluid,phi ,T,size,k_ratio
Al2O3,H2O,0.09,37.25156213,3.60E-08,1.217667098
Al2O3,H2O,0.09,38.67356009,3.60E-08,1.215159475
Al2O3,H2O,0.09,39.20716881,3.60E-08,1.211671319
Al2O3,H2O,0.09,36.23558786,3.60E-08,1.17596147
Al2O3,H2O,0.09,21.76671286,4.70E-08,1.069801064
Al2O3,H2O,0.09,22.43313551,4.70E-08,1.069848126
Al2O3,H2O,0.09,22.96648278,4.70E-08,1.068341528
Al2O3,H2O,0.09,24.69750843,4.70E-08,1.08077011
Al2O3,H2O,0.09,30.29347172,4.70E-08,1.095419162
Al2O3,H2O,0.09,31.6226568,4.70E-08,1.121888141
Al2O3,H2O,0.09,32.24881696,4.70E-08,1.091785121
Al2O3,H2O,0.09,34.15788648,4.70E-08,1.1014585
Al2O3,H2O,0.09,34.59998954,4.70E-08,1.117092725
Al2O3,H2O,0.09,36.45833878,4.70E-08,1.171561276
Al2O3,H2O,0.09,37.03404011,4.70E-08,1.184769356
Al2O3,H2O,0.09,37.526602,4.70E-08,1.157213667
Al2O3,H2O,0.09,37.8824283,4.70E-08,1.154309198
Al2O3,H2O,0.09,37.93157991,4.70E-08,1.120668822
Al2O3,H2O,0.09,38.10700933,4.70E-08,1.136911258
Al2O3,H2O,0.09,38.32923737,4.70E-08,1.136271042
Al2O3,H2O,0.09,38.58911344,4.70E-08,1.18383185
Al2O3,H2O,0.09,39.08010667,4.70E-08,1.167518425
Al2O3,H2O,0.031,22.12389381,3.60E-08,1.041233685
Al2O3,H2O,0.031,22.25663717,3.60E-08,1.075941079
Al2O3,H2O,0.031,22.78761062,3.60E-08,1.053382522
Al2O3,H2O,0.031,22.96460177,3.60E-08,1.051051719
Al2O3,H2O,0.031,23.00884956,3.60E-08,1.070360961
Al2O3,H2O,0.031,23.31858407,3.60E-08,1.069666226
Al2O3,H2O,0.031,23.84955752,3.60E-08,1.066541067
Al2O3,H2O,0.031,23.84955752,3.60E-08,1.051047935
Al2O3,H2O,0.031,24.24778761,3.60E-08,1.0501756
Al2O3,H2O,0.031,24.51327434,3.60E-08,1.084397835
Al2O3,H2O,0.031,24.86725664,3.60E-08,1.097117405
Al2O3,H2O,0.031,25.30973451,3.60E-08,1.096100802
Al2O3,H2O,0.031,25.30973451,3.60E-08,1.076803554
Al2O3,H2O,0.031,24.95575221,3.60E-08,1.079531335
Al2O3,H2O,0.031,30.61946903,3.60E-08,1.116455735
Al2O3,H2O,0.031,30.7079646,3.60E-08,1.095300581
Al2O3,H2O,0.031,30.97345133,3.60E-08,1.098506832
Al2O3,H2O,0.031,31.37168142,3.60E-08,1.097603923
Al2O3,H2O,0.031,31.94690265,3.60E-08,1.117190657
Al2O3,H2O,0.031,32.38938053,3.60E-08,1.144623172
Al2O3,H2O,0.031,33.45132743,3.60E-08,1.142109978
Al2O3,H2O,0.031,34.46902655,3.60E-08,1.156700448
Al2O3,H2O,0.031,35.22123894,3.60E-08,1.186934952
Al2O3,H2O,0.031,37.25663717,3.60E-08,1.163207523
Al2O3,H2O,0.031,37.21238938,3.60E-08,1.176439196
Al2O3,H2O,0.031,38.14159292,3.60E-08,1.192904521
Al2O3,H2O,0.031,38.45132743,3.60E-08,1.177187724
Al2O3,H2O,0.033,23.53982301,4.70E-08,1.067232519
Al2O3,H2O,0.033,23.71681416,4.70E-08,1.082335457
Al2O3,H2O,0.033,24.55752212,4.70E-08,1.068831112
Al2O3,H2O,0.033,25,4.70E-08,1.031151804
Al2O3,H2O,0.033,24.95575221,4.70E-08,1.066011555
Al2O3,H2O,0.033,25.39823009,4.70E-08,1.065028829
Al2O3,H2O,0.033,26.01769912,4.70E-08,1.063656581
Al2O3,H2O,0.033,25.84070796,4.70E-08,1.027431011
Al2O3,H2O,0.033,32.16814159,4.70E-08,1.078722308
Al2O3,H2O,0.033,31.68141593,4.70E-08,1.133004991
Al2O3,H2O,0.033,32.61061947,4.70E-08,1.127035707
Al2O3,H2O,0.033,33.31858407,4.70E-08,1.112141033
Al2O3,H2O,0.033,33.9380531,4.70E-08,1.110724911
Al2O3,H2O,0.033,35.66371681,4.70E-08,1.087981454
Al2O3,H2O,0.033,36.0619469,4.70E-08,1.087098628
Al2O3,H2O,0.033,36.63716814,4.70E-08,1.085826388
Al2O3,H2O,0.033,37.78761062,4.70E-08,1.103890644
Al2O3,H2O,0.033,38.67256637,4.70E-08,1.114988135
Al2O3,H2O,0.033,39.24778761,4.70E-08,1.113685806
CuO,H2O,0.033,21.96428571,2.90E-08,1.034235037
CuO,H2O,0.033,22.5,2.90E-08,1.021415357
CuO,H2O,0.033,22.8125,2.90E-08,1.022537558
CuO,H2O,0.033,22.94642857,2.90E-08,1.069877917
CuO,H2O,0.033,24.91071429,2.90E-08,1.028672204
CuO,H2O,0.033,27.09821429,2.90E-08,1.07038752
CuO,H2O,0.033,29.95535714,2.90E-08,1.098611827
CuO,H2O,0.033,30.26785714,2.90E-08,1.097782163
CuO,H2O,0.033,30.80357143,2.90E-08,1.100104645
CuO,H2O,0.033,31.16071429,2.90E-08,1.095418583
CuO,H2O,0.033,32.14285714,2.90E-08,1.090965474
CuO,H2O,0.033,32.67857143,2.90E-08,1.089561271
CuO,H2O,0.033,33.66071429,2.90E-08,1.105577399
CuO,H2O,0.033,34.01785714,2.90E-08,1.089779577
CuO,H2O,0.033,35.17857143,2.90E-08,1.084907214
CuO,H2O,0.033,36.33928571,2.90E-08,1.083754308
CuO,H2O,0.033,37.67857143,2.90E-08,1.091350736
CuO,H2O,0.033,40.17857143,2.90E-08,1.117843057
CuO,H2O,0.061,21.02678571,2.90E-08,1.0941159
CuO,H2O,0.061,21.60714286,2.90E-08,1.071501251
CuO,H2O,0.061,23.39285714,2.90E-08,1.068704181
CuO,H2O,0.061,23.66071429,2.90E-08,1.069904919
CuO,H2O,0.061,24.59821429,2.90E-08,1.095937877
CuO,H2O,0.061,26.16071429,2.90E-08,1.110679451
CuO,H2O,0.061,26.47321429,2.90E-08,1.10983291
CuO,H2O,0.061,28.125,2.90E-08,1.103496587
CuO,H2O,0.061,29.01785714,2.90E-08,1.087955191
CuO,H2O,0.061,30.625,2.90E-08,1.098707241
CuO,H2O,0.061,31.60714286,2.90E-08,1.09610791
CuO,H2O,0.061,31.96428571,2.90E-08,1.113822743
CuO,H2O,0.061,32.36607143,2.90E-08,1.140705178
CuO,H2O,0.061,34.46428571,2.90E-08,1.105306544
CuO,H2O,0.061,34.64285714,2.90E-08,1.119664546
CuO,H2O,0.061,36.96428571,2.90E-08,1.102422155
CuO,H2O,0.061,36.25,2.90E-08,1.14677099
CuO,H2O,0.061,37.85714286,2.90E-08,1.111123959
CuO,H2O,0.061,38.08035714,2.90E-08,1.110535699
CuO,H2O,0.061,38.21428571,2.90E-08,1.126725504
CuO,H2O,0.093,21.96428571,2.90E-08,1.120261981
CuO,H2O,0.093,22.14285714,2.90E-08,1.135055808
CuO,H2O,0.093,23.39285714,2.90E-08,1.133474131
CuO,H2O,0.093,25.53571429,2.90E-08,1.127536568
CuO,H2O,0.093,27.58928571,2.90E-08,1.120018931
CuO,H2O,0.093,27.85714286,2.90E-08,1.121174011
CuO,H2O,0.093,28.125,2.90E-08,1.120444487
CuO,H2O,0.093,28.39285714,2.90E-08,1.136652791
CuO,H2O,0.093,28.83928571,2.90E-08,1.135422268
CuO,H2O,0.093,29.01785714,2.90E-08,1.133051779
CuO,H2O,0.093,29.33035714,2.90E-08,1.135949368
CuO,H2O,0.093,29.55357143,2.90E-08,1.13533555
CuO,H2O,0.093,29.91071429,2.90E-08,1.13435482
CuO,H2O,0.093,29.19642857,2.90E-08,1.145709035
CuO,H2O,0.093,29.55357143,2.90E-08,1.150348251
CuO,H2O,0.093,30.04464286,2.90E-08,1.147107999
CuO,H2O,0.093,28.88392857,2.90E-08,1.11838265
CuO,H2O,0.093,30.75892857,2.90E-08,1.147001386
CuO,H2O,0.093,33.39285714,2.90E-08,1.123021448
CuO,H2O,0.093,33.39285714,2.90E-08,1.139755212
CuO,H2O,0.093,34.01785714,2.90E-08,1.154757916
CuO,H2O,0.093,35.44642857,2.90E-08,1.136019053
CuO,H2O,0.093,35.89285714,2.90E-08,1.162533266
CuO,H2O,0.093,37.05357143,2.90E-08,1.148266223
CuO,H2O,0.093,38.75,2.90E-08,1.14916048
CuO,H2O,0.093,39.55357143,2.90E-08,1.168964669
CuO,H2O,0.093,39.95535714,2.90E-08,1.167855611
Al2O3,H2O,0.06,20.43977081,3.60E-08,1.089767318
Al2O3,H2O,0.06,22.38493668,3.60E-08,1.088432397
Al2O3,H2O,0.06,22.61171651,3.60E-08,1.083939559
Al2O3,H2O,0.06,24.23826608,3.60E-08,1.09702902
Al2O3,H2O,0.06,25.86240595,3.60E-08,1.127365083
Al2O3,H2O,0.06,26.00323971,3.60E-08,1.090374713
Al2O3,H2O,0.06,26.00484618,3.60E-08,1.078811739
Al2O3,H2O,0.06,26.32212375,3.60E-08,1.074126692
Al2O3,H2O,0.06,25.50925058,3.60E-08,1.064688557
Al2O3,H2O,0.06,26.81718386,3.60E-08,1.09205719
Al2O3,H2O,0.06,27.22174623,3.60E-08,1.11018902
Al2O3,H2O,0.06,27.12723232,3.60E-08,1.139262295
Al2O3,H2O,0.06,30.15890653,3.60E-08,1.130913403
Al2O3,H2O,0.06,30.65637634,3.60E-08,1.131459914
Al2O3,H2O,0.06,30.29893705,3.60E-08,1.100027371
Al2O3,H2O,0.06,32.91908753,3.60E-08,1.123417887
Al2O3,H2O,0.06,33.32873705,3.60E-08,1.105280474
Al2O3,H2O,0.06,33.95525985,3.60E-08,1.152755633
Al2O3,H2O,0.06,34.22487885,3.60E-08,1.165231456
Al2O3,H2O,0.06,35.03480682,3.60E-08,1.195019856
Al2O3,H2O,0.06,34.4123002,3.60E-08,1.119404203
Al2O3,H2O,0.06,34.5480468,3.60E-08,1.119040744
Al2O3,H2O,0.06,34.90762805,3.60E-08,1.135048272
Al2O3,H2O,0.06,36.35585959,3.60E-08,1.129254441
Al2O3,H2O,0.06,36.89429436,3.60E-08,1.15970962
Al2O3,H2O,0.06,37.29698252,3.60E-08,1.190470777
Al2O3,H2O,0.06,37.80141369,3.60E-08,1.142232704
Al2O3,H2O,0.06,38.16153043,3.60E-08,1.154353661
Al2O3,H2O,0.06,38.98056173,3.60E-08,1.120372103
Al2O3,H2O,0.04,22.74074074,4.70E-08,1.033706223
Al2O3,H2O,0.04,22.74074074,4.70E-08,1.051393298
Al2O3,H2O,0.04,26.22222222,4.70E-08,1.062751323
Al2O3,H2O,0.04,26.22222222,4.70E-08,1.043703704
Al2O3,H2O,0.04,27.18518519,4.70E-08,1.041113631
Al2O3,H2O,0.04,27.48148148,4.70E-08,1.041153943
Al2O3,H2O,0.04,27.40740741,4.70E-08,1.030259511
Al2O3,H2O,0.04,26.88888889,4.70E-08,1.027467876
Al2O3,H2O,0.04,26.14814815,4.70E-08,1.030088183
Al2O3,H2O,0.04,25.92592593,4.70E-08,1.015091963
Al2O3,H2O,0.04,26.2962963,4.70E-08,1.015142353
Al2O3,H2O,0.04,26.81481481,4.70E-08,1.0152129
Al2O3,H2O,0.04,33.62962963,4.70E-08,1.031106072
Al2O3,H2O,0.04,36.2962963,4.70E-08,1.091332829
Al2O3,H2O,0.04,36.74074074,4.70E-08,1.118604182
Al2O3,H2O,0.04,37.33333333,4.70E-08,1.120045351
Al2O3,H2O,0.04,38.07407407,4.70E-08,1.13239103
Al2O3,H2O,0.04,38.59259259,4.70E-08,1.116135047
Al2O3,H2O,0.04,38.66666667,4.70E-08,1.097097506
Al2O3,H2O,0.04,41.33333333,4.70E-08,1.200861678
Al2O3,H2O,0.04,47.7037037,4.70E-08,1.186762409
Al2O3,H2O,0.04,47.48148148,4.70E-08,1.155439657
MgO,40:60 EG/W,0.001,19.84780543,4.00E-08,1.03590604
MgO,40:60 EG/W,0.001,24.70318346,4.00E-08,1.046644295
MgO,40:60 EG/W,0.001,29.78870939,4.00E-08,1.049328859
MgO,40:60 EG/W,0.001,34.98188513,4.00E-08,1.054697987
MgO,40:60 EG/W,0.001,39.72961335,4.00E-08,1.062751678
MgO,40:60 EG/W,0.001,44.80919998,4.00E-08,1.070805369
MgO,40:60 EG/W,0.001,49.56583714,4.00E-08,1.070805369
MgO,40:60 EG/W,0.002,19.93763735,4.00E-08,1.054697987
MgO,40:60 EG/W,0.002,24.79895468,4.00E-08,1.060067114
MgO,40:60 EG/W,0.002,29.88002613,4.00E-08,1.066778523
MgO,40:60 EG/W,0.002,34.74282829,4.00E-08,1.070805369
MgO,40:60 EG/W,0.002,39.82389974,4.00E-08,1.077516779
MgO,40:60 EG/W,0.002,44.79435173,4.00E-08,1.084228188
MgO,40:60 EG/W,0.002,49.76777336,4.00E-08,1.088255034
MgO,40:60 EG/W,0.005,19.92130427,4.00E-08,1.069463087
MgO,40:60 EG/W,0.005,24.77965196,4.00E-08,1.077516779
MgO,40:60 EG/W,0.005,29.74713429,4.00E-08,1.086912752
MgO,40:60 EG/W,0.005,34.83266021,4.00E-08,1.089597315
MgO,40:60 EG/W,0.005,39.80162737,4.00E-08,1.097651007
MgO,40:60 EG/W,0.005,44.66294471,4.00E-08,1.103020134
MgO,40:60 EG/W,0.005,49.74550098,4.00E-08,1.108389262
MgO,40:60 EG/W,0.0075,19.68967156,4.00E-08,1.07885906
MgO,40:60 EG/W,0.0075,24.876908,4.00E-08,1.089597315
MgO,40:60 EG/W,0.0075,29.84142068,4.00E-08,1.101677852
MgO,40:60 EG/W,0.0075,34.69679872,4.00E-08,1.112416107
MgO,40:60 EG/W,0.0075,39.66576587,4.00E-08,1.120469799
MgO,40:60 EG/W,0.0075,44.6391875,4.00E-08,1.124496644
MgO,40:60 EG/W,0.0075,49.8293936,4.00E-08,1.132550336
MgO,40:60 EG/W,0.01,19.99628794,4.00E-08,1.101677852
MgO,40:60 EG/W,0.01,24.8472115,4.00E-08,1.116442953
MgO,40:60 EG/W,0.01,29.82211795,4.00E-08,1.119127517
MgO,40:60 EG/W,0.01,35.00786957,4.00E-08,1.131208054
MgO,40:60 EG/W,0.01,39.86176278,4.00E-08,1.143288591
MgO,40:60 EG/W,0.01,44.82924511,4.00E-08,1.152684564
MgO,40:60 EG/W,0.01,49.67422938,4.00E-08,1.172818792
MgO,40:60 EG/W,0.015,19.73198907,4.00E-08,1.140604027
MgO,40:60 EG/W,0.015,24.8115757,4.00E-08,1.148657718
MgO,40:60 EG/W,0.015,29.77460355,4.00E-08,1.162080537
MgO,40:60 EG/W,0.015,34.96035517,4.00E-08,1.174161074
MgO,40:60 EG/W,0.015,39.82167251,4.00E-08,1.179530201
MgO,40:60 EG/W,0.015,44.78767001,4.00E-08,1.190268456
MgO,40:60 EG/W,0.015,49.71803172,4.00E-08,1.233221477
MgO,40:60 EG/W,0.02,19.5857338,4.00E-08,1.172818792
MgO,40:60 EG/W,0.02,24.74624339,4.00E-08,1.207718121
MgO,40:60 EG/W,0.02,29.81098177,4.00E-08,1.229194631
MgO,40:60 EG/W,0.02,34.55870998,4.00E-08,1.237248322
MgO,40:60 EG/W,0.02,39.61750906,4.00E-08,1.26409396
MgO,40:60 EG/W,0.02,44.56717349,4.00E-08,1.289597315
MgO,40:60 EG/W,0.02,49.52129239,4.00E-08,1.311073826
MgO,40:60 EG/W,0.03,19.87898676,4.00E-08,1.207718121
MgO,40:60 EG/W,0.03,24.73436479,4.00E-08,1.218456376
MgO,40:60 EG/W,0.03,29.79613352,4.00E-08,1.24261745
MgO,40:60 EG/W,0.03,34.74282829,4.00E-08,1.270805369
MgO,40:60 EG/W,0.03,39.70437133,4.00E-08,1.28557047
MgO,40:60 EG/W,0.03,44.53599216,4.00E-08,1.317785235
MgO,40:60 EG/W,0.03,49.48417176,4.00E-08,1.344630872
Al2O3,EG,0.002,23.85496183,5.00E-09,1.017874492
Al2O3,EG,0.002,29.96183206,5.00E-09,1.019460692
Al2O3,EG,0.002,34.84732824,5.00E-09,1.023327055
Al2O3,EG,0.002,39.96183206,5.00E-09,1.024655497
Al2O3,EG,0.002,45,5.00E-09,1.028561515
Al2O3,EG,0.002,50.11450382,5.00E-09,1.035084763
Al2O3,EG,0.005,23.85496183,5.00E-09,1.038653713
Al2O3,EG,0.005,29.88549618,5.00E-09,1.040220085
Al2O3,EG,0.005,34.92366412,5.00E-09,1.0415287
Al2O3,EG,0.005,39.88549618,5.00E-09,1.042817488
Al2O3,EG,0.005,45.07633588,5.00E-09,1.049360563
Al2O3,EG,0.005,49.96183206,5.00E-09,1.053226926
Al2O3,EG,0.0075,23.85496183,5.00E-09,1.064627739
Al2O3,EG,0.0075,29.88549618,5.00E-09,1.071388916
Al2O3,EG,0.0075,35,5.00E-09,1.072717359
Al2O3,EG,0.0075,39.96183206,5.00E-09,1.076603549
Al2O3,EG,0.0075,45,5.00E-09,1.077912164
Al2O3,EG,0.0075,50.11450382,5.00E-09,1.084435412
Al2O3,EG,0.01,23.85496183,5.00E-09,1.072419946
Al2O3,EG,0.01,29.96183206,5.00E-09,1.076603549
Al2O3,EG,0.01,34.84732824,5.00E-09,1.085664717
Al2O3,EG,0.01,39.96183206,5.00E-09,1.094785367
Al2O3,EG,0.01,44.92366412,5.00E-09,1.106463765
Al2O3,EG,0.01,50.11450382,5.00E-09,1.123396451
Al2O3,EG,0.02,23.93129771,5.00E-09,1.134777436
Al2O3,EG,0.02,29.88549618,5.00E-09,1.151908397
Al2O3,EG,0.02,35.07633588,5.00E-09,1.16624368
Al2O3,EG,0.02,40.03816794,5.00E-09,1.185714286
Al2O3,EG,0.02,45,5.00E-09,1.197392684
Al2O3,EG,0.02,50.03816794,5.00E-09,1.222077922
Al2O3,EG,0.03,23.93129771,5.00E-09,1.17893328
Al2O3,EG,0.03,29.96183206,5.00E-09,1.222058095
Al2O3,EG,0.03,35,5.00E-09,1.23375632
Al2O3,EG,0.03,40.03816794,5.00E-09,1.242857143
Al2O3,EG,0.03,45.07633588,5.00E-09,1.262347576
Al2O3,EG,0.03,49.96183206,5.00E-09,1.305174978
Al2O3,EG,0.04,23.93129771,5.00E-09,1.199712501
Al2O3,EG,0.04,29.96183206,5.00E-09,1.240239913
Al2O3,EG,0.04,35.07633588,5.00E-09,1.270139784
Al2O3,EG,0.04,40.11450382,5.00E-09,1.297422425
Al2O3,EG,0.04,45.07633588,5.00E-09,1.30650342
Al2O3,EG,0.04,50.11450382,5.00E-09,1.325993853
Al2O3,EG,0.05,24.00763359,5.00E-09,1.293238822
Al2O3,EG,0.05,30.11450382,5.00E-09,1.310409438
Al2O3,EG,0.05,34.92366412,5.00E-09,1.337632596
Al2O3,EG,0.05,40.03816794,5.00E-09,1.367532468
Al2O3,EG,0.05,45.07633588,5.00E-09,1.407802122
Al2O3,EG,0.05,50.11450382,5.00E-09,1.424695152
MgO,EG,0.002425578,25,2.00E-08,1.025548211
MgO,EG,0.004941292,25,2.00E-08,1.042869679
MgO,EG,0.009873046,25,2.00E-08,1.114077508
MgO,EG,0.014910515,25,2.00E-08,1.131352874
MgO,EG,0.019933677,25,2.00E-08,1.189761957
MgO,EG,0.030001304,25,2.00E-08,1.245336589
MgO,EG,0.039784213,25,2.00E-08,1.369472185
MgO,EG,0.049941976,25,2.00E-08,1.415904401
MgO,EG,0.002341164,25,4.00E-08,1.01823714
MgO,EG,0.004856879,25,4.00E-08,1.035558608
MgO,EG,0.009880041,25,4.00E-08,1.093967691
MgO,EG,0.014831189,25,4.00E-08,1.109416481
MgO,EG,0.019945123,25,4.00E-08,1.156854984
MgO,EG,0.029928972,25,4.00E-08,1.203290379
MgO,EG,0.039978793,25,4.00E-08,1.310053637
MgO,EG,0.04987791,25,4.00E-08,1.350092044
MgO,EG,0.002428121,25,5.00E-08,1.01823555
MgO,EG,0.004857832,25,5.00E-08,1.03281636
MgO,EG,0.009882266,25,5.00E-08,1.087569113
MgO,EG,0.014921007,25,5.00E-08,1.101188148
MgO,EG,0.019949574,25,5.00E-08,1.144057827
MgO,EG,0.030021652,25,5.00E-08,1.186835303
MgO,EG,0.039984834,25,5.00E-08,1.292686067
MgO,EG,0.049798584,25,5.00E-08,1.328155652
MgO,EG,0.002428757,25,6.00E-08,1.016407385
MgO,EG,0.004945743,25,6.00E-08,1.030072523
MgO,EG,0.009884174,25,6.00E-08,1.082084617
MgO,EG,0.014923233,25,6.00E-08,1.09478957
MgO,EG,0.019866433,25,6.00E-08,1.133090426
MgO,EG,0.030025467,25,6.00E-08,1.175866312
MgO,EG,0.039818551,25,6.00E-08,1.270751265
MgO,EG,0.049807486,25,6.00E-08,1.302561339
MgO,EG,0.002462516,35,2.00E-08,1.027622388
MgO,EG,0.005006022,35,2.00E-08,1.043681881
MgO,EG,0.010022581,35,2.00E-08,1.11761456
MgO,EG,0.015019269,35,2.00E-08,1.132828024
MgO,EG,0.020033119,35,2.00E-08,1.198753538
MgO,EG,0.030034323,35,2.00E-08,1.252312278
MgO,EG,0.050060818,35,2.00E-08,1.430604564
MgO,EG,0.040059914,35,2.00E-08,1.377935509
MgO,EG,0.002460408,35,4.00E-08,1.021394593
MgO,EG,0.004919311,35,4.00E-08,1.03745258
MgO,EG,0.01001686,35,4.00E-08,1.100710544
MgO,EG,0.015012344,35,4.00E-08,1.112365268
MgO,EG,0.020021377,35,4.00E-08,1.16405582
MgO,EG,0.030020774,35,4.00E-08,1.21227645
MgO,EG,0.040126453,35,4.00E-08,1.32455591
MgO,EG,0.050123442,35,4.00E-08,1.365659059
MgO,EG,0.002374902,35,5.00E-08,1.018724032
MgO,EG,0.004917806,35,5.00E-08,1.033004155
MgO,EG,0.010014151,35,5.00E-08,1.092703378
MgO,EG,0.015009634,35,5.00E-08,1.104358102
MgO,EG,0.020101162,35,5.00E-08,1.149822364
MgO,EG,0.030015957,35,5.00E-08,1.198041489
MgO,EG,0.040120732,35,5.00E-08,1.307651894
MgO,EG,0.050032516,35,5.00E-08,1.346974168
MgO,EG,0.002374902,35,6.00E-08,1.018724032
MgO,EG,0.004917806,35,6.00E-08,1.033004155
MgO,EG,0.010012043,35,6.00E-08,1.086475583
MgO,EG,0.014923827,35,6.00E-08,1.100797856
MgO,EG,0.01992744,35,6.00E-08,1.136474077
MgO,EG,0.030009333,35,6.00E-08,1.178468417
MgO,EG,0.040113506,35,6.00E-08,1.286299452
MgO,EG,0.050021075,35,6.00E-08,1.313166135
MgO,EG,0.002438398,45,2.00E-08,1.027075812
MgO,EG,0.004965789,45,2.00E-08,1.045126354
MgO,EG,0.01001364,45,2.00E-08,1.120938628
MgO,EG,0.014984312,45,2.00E-08,1.13898917
MgO,EG,0.019947108,45,2.00E-08,1.202166065
MgO,EG,0.029885459,45,2.00E-08,1.255415162
MgO,EG,0.039897682,45,2.00E-08,1.385379061
MgO,EG,0.049922663,45,2.00E-08,1.442238267
MgO,EG,0.002439501,45,4.00E-08,1.020758123
MgO,EG,0.004879947,45,4.00E-08,1.03700361
MgO,EG,0.00992953,45,4.00E-08,1.102888087
MgO,EG,0.014901147,45,4.00E-08,1.115523466
MgO,EG,0.019866306,45,4.00E-08,1.165162455
MgO,EG,0.02989176,45,4.00E-08,1.219314079
MgO,EG,0.039818928,45,4.00E-08,1.336642599
MgO,EG,0.049848949,45,4.00E-08,1.364620939
MgO,EG,0.002352398,45,5.00E-08,1.019855596
MgO,EG,0.004880262,45,5.00E-08,1.035198556
MgO,EG,0.009843845,45,5.00E-08,1.093862816
MgO,EG,0.014990612,45,5.00E-08,1.102888087
MgO,EG,0.019955141,45,5.00E-08,1.156137184
MgO,EG,0.029895697,45,5.00E-08,1.196750903
MgO,EG,0.039998173,45,5.00E-08,1.309566787
MgO,EG,0.049939359,45,5.00E-08,1.346570397
MgO,EG,0.002352871,45,6.00E-08,1.017148014
MgO,EG,0.005055254,45,6.00E-08,1.032490975
MgO,EG,0.009844948,45,6.00E-08,1.087545126
MgO,EG,0.014990927,45,6.00E-08,1.101083032
MgO,EG,0.020133127,45,6.00E-08,1.136281588
MgO,EG,0.029898848,45,6.00E-08,1.178700361
MgO,EG,0.040002111,45,6.00E-08,1.28700361
MgO,EG,0.049856194,45,6.00E-08,1.323104693
MgO,EG,0.002430556,55,2.00E-08,1.029526334
MgO,EG,0.004861111,55,2.00E-08,1.04829998
MgO,EG,0.010069444,55,2.00E-08,1.121683343
MgO,EG,0.015017361,55,2.00E-08,1.141307933
MgO,EG,0.020052083,55,2.00E-08,1.204837776
MgO,EG,0.030121528,55,2.00E-08,1.264693163
MgO,EG,0.040104167,55,2.00E-08,1.389962291
MgO,EG,0.050086806,55,2.00E-08,1.459675864
MgO,EG,0.002430556,55,4.00E-08,1.02414999
MgO,EG,0.005034722,55,4.00E-08,1.037544181
MgO,EG,0.010069444,55,4.00E-08,1.105554311
MgO,EG,0.015017361,55,4.00E-08,1.118010442
MgO,EG,0.019965278,55,4.00E-08,1.172581267
MgO,EG,0.030034722,55,4.00E-08,1.221683966
MgO,EG,0.040104167,55,4.00E-08,1.338887022
MgO,EG,0.05,55,4.00E-08,1.374551971
MgO,EG,0.00234375,55,5.00E-08,1.019671259
MgO,EG,0.004861111,55,5.00E-08,1.03485912
MgO,EG,0.010069444,55,5.00E-08,1.100177967
MgO,EG,0.015017361,55,5.00E-08,1.108153811
MgO,EG,0.020052083,55,5.00E-08,1.158242794
MgO,EG,0.030034722,55,5.00E-08,1.197490417
MgO,EG,0.040104167,55,5.00E-08,1.31917376
MgO,EG,0.050086806,55,5.00E-08,1.363797727
MgO,EG,0.002517361,55,6.00E-08,1.017876033
MgO,EG,0.004947917,55,6.00E-08,1.033961507
MgO,EG,0.010069444,55,6.00E-08,1.090321336
MgO,EG,0.015017361,55,6.00E-08,1.104569581
MgO,EG,0.020052083,55,6.00E-08,1.138529533
MgO,EG,0.030034722,55,6.00E-08,1.182257442
MgO,EG,0.040017361,55,6.00E-08,1.286021194
MgO,EG,0.050086806,55,6.00E-08,1.33243572
TiO2,H2O,0.001994785,15,2.10E-08,1.029566787
TiO2,H2O,0.005984355,15,2.10E-08,1.040288809
TiO2,H2O,0.009973924,15,2.10E-08,1.046787004
TiO2,H2O,0.014980443,15,2.10E-08,1.062057762
TiO2,H2O,0.019986962,15,2.10E-08,1.079277978
TiO2,H2O,0.001955671,25,2.10E-08,1.02599278
TiO2,H2O,0.005945241,25,2.10E-08,1.036389892
TiO2,H2O,0.009973924,25,2.10E-08,1.042238267
TiO2,H2O,0.014980443,25,2.10E-08,1.062382671
TiO2,H2O,0.019986962,25,2.10E-08,1.068880866
TiO2,H2O,0.001994785,35,2.10E-08,1.015270758
TiO2,H2O,0.006023468,35,2.10E-08,1.033465704
TiO2,H2O,0.010013038,35,2.10E-08,1.039638989
TiO2,H2O,0.014980443,35,2.10E-08,1.053610108
TiO2,H2O,0.019986962,35,2.10E-08,1.061732852
SiO2,H2O,0.009835075,25,1.75E-08,1.01998227
SiO2,H2O,0.019802332,25,1.75E-08,1.026932624
SiO2,H2O,0.029778846,25,1.75E-08,1.03785461
SiO2,H2O,0.039676397,25,1.75E-08,1.049893617
TiO2,H2O,0.002,39.74358974,2.10E-08,1.025087946
TiO2,H2O,0.002,49.61538462,2.10E-08,1.026824578
TiO2,H2O,0.002,59.87179487,2.10E-08,1.02728424
TiO2,H2O,0.002,69.23076923,2.10E-08,1.028467402
TiO2,H2O,0.004,29.87179487,2.10E-08,1.026095216
TiO2,H2O,0.004,39.74358974,2.10E-08,1.031307458
TiO2,H2O,0.004,49.74358974,2.10E-08,1.033411116
TiO2,H2O,0.004,59.61538462,2.10E-08,1.034598968
TiO2,H2O,0.004,69.74358974,2.10E-08,1.035606238
TiO2,H2O,0.006,30,2.10E-08,1.032315901
TiO2,H2O,0.006,39.87179487,2.10E-08,1.035515947
